issue_id,file_path
MRM-1953,pom.xml
MRM-1953,pom.xml
MRM-1950,pom.xml
MRM-1945,archiva-modules/archiva-base/archiva-filelock/src/main/java/org/apache/archiva/common/filelock/DefaultFileLockManager.java
MRM-1945,archiva-modules/archiva-base/archiva-filelock/src/test/java/org/apache/archiva/common/filelock/DefaultFileLockManagerTest.java
MRM-1942,archiva-modules/archiva-base/archiva-consumers/archiva-core-consumers/src/test/resources/spring-context-cleanup-released-snapshots.xml
MRM-1942,archiva-modules/archiva-base/archiva-consumers/archiva-core-consumers/src/test/resources/spring-context-purge-consumer-test.xml
MRM-1942,archiva-modules/archiva-base/archiva-consumers/archiva-core-consumers/src/test/resources/spring-context.xml
MRM-1942,archiva-modules/archiva-base/archiva-indexer/pom.xml
MRM-1942,archiva-modules/archiva-base/archiva-indexer/src/test/resources/spring-context.xml
MRM-1942,archiva-modules/archiva-base/archiva-proxy/pom.xml
MRM-1942,archiva-modules/archiva-base/archiva-proxy/src/test/resources/spring-context.xml
MRM-1942,archiva-modules/archiva-base/archiva-repository-admin/archiva-repository-admin-default/pom.xml
MRM-1942,archiva-modules/archiva-base/archiva-repository-admin/archiva-repository-admin-default/src/test/resources/spring-context.xml
MRM-1942,archiva-modules/archiva-scheduler/archiva-scheduler-indexing/pom.xml
MRM-1942,archiva-modules/archiva-scheduler/archiva-scheduler-indexing/src/test/resources/spring-context.xml
MRM-1942,archiva-modules/archiva-web/archiva-rest/archiva-rest-services/pom.xml
MRM-1942,archiva-modules/archiva-web/archiva-rest/archiva-rest-services/src/main/java/org/apache/archiva/rest/services/DefaultRedbackRuntimeConfigurationService.java
MRM-1942,archiva-modules/archiva-web/archiva-rest/archiva-rest-services/src/test/java/org/apache/archiva/rest/services/RedbackRuntimeConfigurationServiceTest.java
MRM-1942,archiva-modules/archiva-web/archiva-rest/archiva-rest-services/src/test/resources/META-INF/spring-context-test.xml
MRM-1942,archiva-modules/archiva-web/archiva-security/src/test/resources/spring-context.xml
MRM-1942,archiva-modules/archiva-web/archiva-web-common/pom.xml
MRM-1942,archiva-modules/archiva-web/archiva-web-common/src/main/java/org/apache/archiva/web/security/ArchivaConfigurableUsersManager.java
MRM-1942,archiva-modules/archiva-web/archiva-web-common/src/main/java/org/apache/archiva/web/security/ArchivaRbacManager.java
MRM-1942,archiva-modules/archiva-web/archiva-web-common/src/main/java/org/apache/archiva/web/security/ArchivaUserManagerAuthenticator.java
MRM-1942,archiva-modules/archiva-web/archiva-web-common/src/main/resources/META-INF/spring-context.xml
MRM-1942,archiva-modules/archiva-web/archiva-web-common/src/main/resources/org/apache/archiva/i18n/default.properties
MRM-1942,archiva-modules/archiva-web/archiva-web-common/src/test/java/org/apache/archiva/web/rss/SecuritySystemStub.java
MRM-1942,archiva-modules/archiva-web/archiva-web-common/src/test/resources/spring-context-artifacts-download.xml
MRM-1942,archiva-modules/archiva-web/archiva-web-common/src/test/resources/spring-context-test-common.xml
MRM-1942,archiva-modules/archiva-web/archiva-web-common/src/test/resources/spring-context-with-jcr.xml
MRM-1942,archiva-modules/archiva-web/archiva-webapp/pom.xml
MRM-1942,archiva-modules/archiva-web/archiva-webapp/src/main/resources/META-INF/spring-context.xml
MRM-1942,archiva-modules/archiva-web/archiva-webapp/src/main/webapp/WEB-INF/applicationContext.xml
MRM-1942,archiva-modules/archiva-web/archiva-webapp/src/main/webapp/js/archiva/admin/features/generaladmin/main.js
MRM-1942,archiva-modules/archiva-web/archiva-webapp/src/main/webapp/js/archiva/main.js
MRM-1942,archiva-modules/archiva-web/archiva-webapp/src/test/tomcat/log4j2-test.xml
MRM-1942,archiva-modules/archiva-web/archiva-webapp/src/test/tomcat/tomcat-context-archiva.xml
MRM-1942,archiva-modules/archiva-web/archiva-webdav/pom.xml
MRM-1942,archiva-modules/archiva-web/archiva-webdav/src/test/resources/spring-context-servlet-security-test.xml
MRM-1942,archiva-modules/archiva-web/archiva-webdav/src/test/resources/spring-context.xml
MRM-1942,pom.xml
MRM-1941,pom.xml
MRM-1933,archiva-modules/archiva-base/archiva-configuration/pom.xml
MRM-1933,archiva-modules/archiva-base/archiva-configuration/src/main/java/org/apache/archiva/configuration/DefaultArchivaConfiguration.java
MRM-1933,archiva-modules/archiva-base/archiva-configuration/src/main/mdo/configuration.mdo
MRM-1933,archiva-modules/archiva-base/archiva-configuration/src/main/resources/org/apache/archiva/configuration/default-archiva.xml
MRM-1933,archiva-modules/archiva-base/archiva-configuration/src/test/java/org/apache/archiva/configuration/ArchivaConfigurationTest.java
MRM-1933,archiva-modules/archiva-base/archiva-repository-admin/archiva-repository-admin-api/src/main/java/org/apache/archiva/admin/model/beans/RemoteRepository.java
MRM-1933,archiva-modules/archiva-base/archiva-repository-admin/archiva-repository-admin-default/src/main/java/org/apache/archiva/admin/repository/remote/DefaultRemoteRepositoryAdmin.java
MRM-1933,archiva-modules/archiva-web/archiva-rest/archiva-rest-services/src/main/java/org/apache/archiva/rest/services/DefaultRemoteRepositoriesService.java
MRM-1933,archiva-modules/archiva-web/archiva-web-common/src/main/resources/org/apache/archiva/i18n/default.properties
MRM-1933,archiva-modules/archiva-web/archiva-webapp/src/main/webapp/js/archiva/admin/repository/maven2/repositories.js
MRM-1933,archiva-modules/archiva-web/archiva-webapp/src/main/webapp/js/templates/archiva/repositories.html
MRM-1933,archiva-modules/archiva-base/archiva-repository-admin/archiva-repository-admin-api/src/main/java/org/apache/archiva/admin/model/beans/RemoteRepository.java
MRM-1940,archiva-modules/archiva-base/archiva-repository-admin/archiva-repository-admin-api/src/main/java/org/apache/archiva/admin/model/beans/RemoteRepository.java
MRM-1933,archiva-modules/archiva-web/archiva-rest/archiva-rest-services/src/main/java/org/apache/archiva/rest/services/DefaultRemoteRepositoriesService.java
MRM-1940,archiva-modules/archiva-web/archiva-rest/archiva-rest-services/src/main/java/org/apache/archiva/rest/services/DefaultRemoteRepositoriesService.java
MRM-1933,archiva-modules/archiva-web/archiva-rest/archiva-rest-services/src/test/java/org/apache/archiva/rest/services/RemoteRepositoriesServiceTest.java
MRM-1940,archiva-modules/archiva-web/archiva-rest/archiva-rest-services/src/test/java/org/apache/archiva/rest/services/RemoteRepositoriesServiceTest.java
MRM-1937,archiva-modules/archiva-web/archiva-webapp/src/main/webapp/js/redback/user.js
MRM-1859,archiva-modules/plugins/maven2-repository/pom.xml
MRM-1859,archiva-modules/plugins/maven2-repository/src/main/java/org/apache/archiva/metadata/repository/storage/maven2/Maven2RepositoryStorage.java
MRM-1859,archiva-modules/plugins/maven2-repository/src/test/java/org/apache/archiva/dependency/tree/maven2/DependencyTreeBuilderTestMaven3.java
MRM-1859,archiva-modules/plugins/maven2-repository/src/test/java/org/apache/archiva/metadata/repository/storage/maven2/Maven2RepositoryMetadataResolverTest.java
MRM-1859,archiva-modules/plugins/maven2-repository/src/test/resources/resolver-status.properties
MRM-1859,archiva-modules/plugins/maven2-repository/src/test/resources/test01.properties
MRM-1926,archiva-modules/plugins/maven2-repository/src/main/java/org/apache/archiva/metadata/repository/storage/maven2/RepositoryModelResolver.java
MRM-1926,archiva-modules/plugins/maven2-repository/src/test/resources/com/example/test/test-artifact-module-a/1.0/test-artifact-module-a-1.0.pom.md5
MRM-1926,archiva-modules/plugins/maven2-repository/src/test/resources/com/example/test/test-artifact-module-a/1.0/test-artifact-module-a-1.0.pom.sha1
MRM-1926,archiva-modules/plugins/maven2-repository/src/test/resources/com/example/test/test-artifact-module-b/1.0/test-artifact-module-b-1.0.pom.md5
MRM-1926,archiva-modules/plugins/maven2-repository/src/test/resources/com/example/test/test-artifact-module-b/1.0/test-artifact-module-b-1.0.pom.sha1
MRM-1926,archiva-modules/plugins/maven2-repository/src/test/resources/com/example/test/test-artifact-parent/1/test-artifact-parent-1.pom.md5
MRM-1926,archiva-modules/plugins/maven2-repository/src/test/resources/com/example/test/test-artifact-parent/1/test-artifact-parent-1.pom.sha1
MRM-1926,archiva-modules/plugins/maven2-repository/src/test/resources/com/example/test/test-artifact-root/1.0/test-artifact-root-1.0.pom.md5
MRM-1926,archiva-modules/plugins/maven2-repository/src/test/resources/com/example/test/test-artifact-root/1.0/test-artifact-root-1.0.pom.sha1
MRM-1926,archiva-modules/plugins/maven2-repository/src/test/resources/com/example/test/test-snapshot-artifact-module-a/1.1-SNAPSHOT/test-snapshot-artifact-module-a-1.1-SNAPSHOT.pom.md5
MRM-1926,archiva-modules/plugins/maven2-repository/src/test/resources/com/example/test/test-snapshot-artifact-module-a/1.1-SNAPSHOT/test-snapshot-artifact-module-a-1.1-SNAPSHOT.pom.sha1
MRM-1926,archiva-modules/plugins/maven2-repository/src/test/resources/com/example/test/test-snapshot-artifact-root/1.1-SNAPSHOT/test-snapshot-artifact-root-1.1-20100310.014828-2.pom.md5
MRM-1926,archiva-modules/plugins/maven2-repository/src/test/resources/com/example/test/test-snapshot-artifact-root/1.1-SNAPSHOT/test-snapshot-artifact-root-1.1-20100310.014828-2.pom.sha1
MRM-1928,archiva-modules/archiva-web/archiva-webdav/src/main/java/org/apache/archiva/webdav/ArchivaDavResourceFactory.java
MRM-1928,archiva-modules/archiva-web/archiva-webdav/src/test/java/org/apache/archiva/webdav/AbstractRepositoryServletProxiedMetadataTestCase.java
MRM-1928,archiva-modules/archiva-web/archiva-webdav/src/test/java/org/apache/archiva/webdav/AbstractRepositoryServletTestCase.java
MRM-1928,archiva-modules/archiva-web/archiva-webdav/src/test/java/org/apache/archiva/webdav/RepositoryServletNoProxyTest.java
MRM-1909,archiva-modules/archiva-web/archiva-rest/archiva-rest-services/src/main/java/org/apache/archiva/rest/services/DefaultRemoteRepositoriesService.java
MRM-1909,archiva-modules/archiva-web/archiva-rest/archiva-rest-services/src/test/java/org/apache/archiva/rest/services/RemoteRepositoriesServiceTest.java
MRM-1909,archiva-modules/archiva-web/archiva-rest/archiva-rest-services/src/main/java/org/apache/archiva/rest/services/DefaultRemoteRepositoriesService.java
MRM-1924,archiva-modules/archiva-web/archiva-rest/archiva-rest-services/src/main/java/org/apache/archiva/rest/services/DefaultRemoteRepositoriesService.java
MRM-1908,pom.xml
MRM-1915,archiva-modules/archiva-karaf/archiva-features/src/main/resources/features.xml
MRM-1915,archiva-modules/archiva-web/archiva-webapp/pom.xml
MRM-1915,archiva-modules/plugins/npanday-support/pom.xml
MRM-1915,archiva-modules/plugins/npanday-support/src/main/java/org/apache/archiva/plugins/npanday/NPandayArtifactMappingProvider.java
MRM-1915,archiva-modules/plugins/npanday-support/src/main/resources/META-INF/spring-context.xml
MRM-1915,archiva-modules/plugins/pom.xml
MRM-1915,pom.xml
MRM-1201,archiva-modules/archiva-web/archiva-web-common/src/main/resources/org/apache/archiva/i18n/default.properties
MRM-1201,archiva-modules/archiva-web/archiva-webapp/src/main/webapp/js/archiva/artifacts-management.js
MRM-1895,archiva-modules/archiva-base/archiva-repository-admin/archiva-repository-admin-default/src/main/java/org/apache/archiva/admin/repository/admin/DefaultArchivaAdministration.java
MRM-1895,pom.xml
MRM-1861,archiva-modules/archiva-scheduler/archiva-scheduler-indexing/src/main/java/org/apache/archiva/scheduler/indexing/DownloadRemoteIndexTask.java
MRM-1861,archiva-modules/archiva-web/archiva-rest/archiva-rest-services/src/main/java/org/apache/archiva/rest/services/DefaultRemoteRepositoriesService.java
MRM-1892,archiva-modules/archiva-web/archiva-webapp/src/main/webapp/js/templates/archiva/repositories.html
MRM-1887,doap_Archiva.rdf
MRM-1887,doap_Archiva.rdf
MRM-1886,archiva-modules/archiva-web/archiva-webapp/src/main/webapp/js/archiva/search.js
